,0
183,너무 많은 아이디어가 나와 전부 다 다룰 수 없었다. 가장 많이 나온 개를 유목화해 규칙을 정한다. ①... 좋아바 회의 칭감격 좋았던 점 아쉬운 점 -: 년 동안 잘 해줌 선생님: 줌 수업을 잘 이끌어 주심 이OO... 
184,"위한 아이디어들을 많이 갖고 있지만, 이를 구체화 하는데 있어서 어려운 부분들이 많이 있었습니다.... 공유회의 시간을 초과할 만큼의 열정을 느끼게 하는 공유회였습니다. 세종의 청년들이, 직접 찾아... "
185,"아이디어를 제품으로 만드는 일을 약 년 가까이 수행했는데요. 서울창조경제혁신센터 층 회의실에서... 떨어지는 품질에 대해 중국 공장에 얘기하면 '이게 최선이다'라고 말하는 경우가 많고…, 어려운... "
186,국제회의 전문가라는 한계를 극복해서 다양한 방식의 프로모션과 이벤트들로 다소 지루한 행사들을... 어려운 상황... 그래서 준비한 아이디어. 남자들이 좋아하는 차. 자동차로 가즈아!!! 어센틱스럽게 AFG와... 
187,"이해하기 어려운 경우도 있습니다. ‘이 사람은 이런 인생을 걸어왔어-라는 가치관의 인물이고, 다른... 재능을 발휘할 수 있는 장, 아이디어를 살릴 수 있는 기회가 가득하며, 대활약을 하는 사람도 있지... "
188,서울 녹색 미래 정상회의인 PG에서 김정숙여사도 관심을 가졌다는 REO제품이다. 성수동에서 팝업의... 소방관들의 어려운점을 감안하고 배려하는 레오의 아이디어가 참 참신하다는 생각에 참 좋았던... 
189,"기업 홍보 영상·세미나 영상 촬영&amp;편집 전 기획을 진행한다면 아이디어 회의 속에서 번쩍이는... 저희 키너지랩은 어려운 기획 단계부터 영상 촬영, 영상 편집까지 다재다능한 능력을 갖고 있으니, 영상 제작... "
190,"해변 모래사장에 들어가기 위해서는 조금 어려운 측면이 있다. 길게 뻗어 있는 사우스 파드레 도심은 약... 어쨋든, 분석하고 회의하고 새로운 아이디어를 내는 정도로만 알고 있고, 얼마 전 시니어 매니저로... "
191,다시 회의에 대해 궁금하거나 어려운 일이 생겼을때 다른 책을 읽지 않아도 내가 정리한 내용이... 장 아이디어회의 브레인스토밍을 일상화하라 * 토론과 브레인 스토밍 구분하기 * 해법이 보인다... 
192,다른 국가의 도시들과 노하우 같은 것을 서로 공유해야 코로나 극복을 위한 아이디어를 얻을 수... 현실적으로 한국에 입국하기에는 어려운 부분이 있을지 모르기 때문에 현실적으로 회의에 참여 가능한... 
193,"레노버 아이디어패드 Slim i &gt;를 살펴보려고 합니다. 영상편집 가능한 가성비 좋은 대학생노트북... 윈도우도 기본으로 탑재되어 있고, 노트북 관리하기 어려운 초보유저들도 상태를 확인하고 쉽게 관리할... "
194,"어려운 점은 무엇이었습니까? ③ Interpretive(핵심 의미, 시사점 파악): 우리에게 시사하는 바는... 그래서, 퍼실리테이터는 워크숍회의 전의 센싱부터 아이디어를 만들고 체계화해... "
195,"-아이디어 회의를 해도 새로운 영감이 떠오르지 않을 때 가장 지치는 것 같아요. 그리고 늘 새로운 것... 꼭 어려운 게 아니어도 좋아요. 또 한가지 이야기하자면, 세상엔 정말 다양한 디자인 브랜드가... "
196,해당 박람회는 많은 소상공인이 참가해 각자의 아이디어와 디자인으로 제작된 다양한 상품들을... 박람회의 큰 장점은 매장에서도 보기 어려운 상품들을 한곳에 모아 볼 수 있다는 점 입니다.... 
197,#정부행사 #기업행사 #관공서행사 #국제행사 #지자체행사 #학교행사 등대면행사가 어려운 현재... 본 행사는 #온라인워크샵으로 기업이나 기관 등에서 연구 및 아이디어 등을교환하기 위해 진행하는 세미나를... 
198,지금 당장 구현할 수 있는 기업 문화를 개선하기 위한 가지 쉬운 아이디어를 살펴보고자 한다.... 임원 회의가 어려운 경우 직원들에게 정기적으로 C-Suite 구성원과 이야기할 수 있는 기회를 제공한다.... 
199,제공이 어려운 경우 또 하나의 옵션으로 택하는 방법이 될 수 있을 것이라 생각합니다. 년 복지관... 추후 년도부터는 방문형 재활 컨설팅 진행 후 필요에 따라 사례회의에도 참여하여 정보공유를 진행하고... 
200,그냥 보통변호사들도 어려운 일이야..... 미안해요. 그냥 보통변호사란 말은 그냥 좀 실례인것 같네요.... 번뜩이는 아이디어로 문제를 해결해나가는 우영우에게 열등감 있는것 처럼 보입니다. 권민우가 외면한게... 
201,팀이 당월에 실행해야 할 중점 과제를 매달 공유한다 팀장으로서 팀을 이끌 때 가장 어려운 점이... 빠르게 회의를 끝내기 위한 ‘그럴듯한 아이디어’로 합의해버릴 수 있기 때문이죠. 또한 일 단위로 업무... 
202,' '돌아가면서 아이디어 공유' 이런 것은 바쁜 상황에서 쓸데 없음. - 정보 전달 회의라면 반드시... - 예) 어려운 점이 무엇인지 먼저 물어보기. - 캐주얼하게 대화할 수 있는 장을 만들기. - 사람이 많으면 안됨.... 
203,"다시 한 번 무한 회의지옥 사랑해 조?❤️ 대신 엄청나게 알찬 멘토링을 받았음 *인플루언서의 활용 -크리에이터와의 협업, 자체 컨텐츠 모두 가능 -아이디어의 구조화 측면은 너무 좋음 -다만 목표와... "
204,"이에 대해 멘토님께 상의드리자 바다가 없는 국가에선 오히려 쓰기 어려운 소재일 수 있다고 말씀... 또, 정기 자문회의에서 멘티 기업이 요구한 점을 살펴보고 업무 결과를 확인한 다음 추가 아이디어와... "
205,"청춘창업소는 참신한 아이디어를 가진 청년들의 창업을 지원하는 고양시의 창업공간입니다. 이번... 창업하면서 좋았던 점, 어려운 점은 무엇이 있으셨나요? 저희가 소비자의 조건에 맞는 제품들을 추천해... "
206,"코로나로 인해 대면 행사가 어려운 점을 고려한 행사로, LG전자 최초의 메타버스 수료식였습니다.... (Rolox)활용 아이디어 공모전 안내 '미소재단 메타버스 활용의 로블록스 아이디어 공모전 실시' 또한... "
207,미술계의 중심이 아닌 곳에서 갤러리를 운영하는 데에 어려운 점이 있나요? 스톡홀름이 아니라고... 어디에서든 회의하고 새로운 아이디어를 찾아요. 지난 기획전시 주제 중 하나였던... 
208,"결합한 아이디어와 철학에 놀라지 않을 수 없는데요, 미디어 첨성대를 구상한 의미를 듣고 싶습니다. LED전광판(SCREEN) 시장은 국내 및 해외에서 어느 회사도 기술적 우위를 선점하기 어려운 상태입니다.... "
209,"있어 어려운 점 등 많은 질의응답을 통해 임직원분들의 진솔한 이야기를 들을 수 있었습니다. 제가... 홍보단 전원이 모여 공단 사업과 관련된 아이디어를 공유하거나, 단체 사업장 방문 및 캠페인에 참여하는... "
210,아이디어를 지원받아야겠다는 욕심이 있었습니다. 그런데 교육이 회차에 이르니 팀원들과 팀빌딩을... 창업 준비과정에서 어려운 점이 있었다면 장애아동을 돌보고 있는 부모들이어서 시간이 부족하고... 
211,"이게 이렇게 어려운 일일까라고 생각하시는 분들을 위해 잠깐 덧붙이자면, Vagner 사장님에게... 못한 아이디어와 피드백을 받습니다. 년이 넘게 다닌 회사지만 아직도 배울 게 너무 많다는 걸 느껴요. Vagner... "
212,심지어 아이디어가 나오기 전까지 절대 회의실 밖을 나갈 수 없다고 하죠~ . ‘예민해서 그래’ “김대리 요즘 회사생활 어때? 어려운 점이나 불만사항은 없고?” “나한테만 말해봐~ 다른 사람한테 절대 말 안... 
213,숱한 아이디어 회의를 하고! 솔. 직. 히! 남편과 저는 이쪽 업계 사람 수준으로 이런 일을 좋아해서 하는... 다신 못할 일이지만 그래도 그 어려운 건 해냈다며! 하나의 추억으로 간직하려고요 :) 그래도... 
214,"현재 상황에 필요한 질문을 스스로 던져 보는 일이 가장 어려운 것 같아요. 헤이문은 월경량, 월경통, 질... 음성인식 기술을 헬스케어에 접목하려는 아이디어는 어떻게 탄생했나요? 수년 전 이화여대... "
215,"새로운 아이디어가 쏟아지는 회사, 그 비결은?? 혹시 생각해본 적 있나요? &quot;옆 부서 사람들은 어떻게 일할까?&quot; &quot;다른 지점의 회의는 어떤 분위기일까?&quot; 우리는 늘 소통을 강조하지만 정작 서로 이야기 한 번... "
216,"이 부분은 기획자와 PM이 해야 하는역할중에서도 어려운 편에 속하는데, 이것을 제대로 하기 위해서는... 와 아이디어 회의 때 참고하는데, 사실 이것이 그리 좋은 버릇이라고는 할 수 없습니다. 아이디어에서... "
217,"실제 업무를 추진하면서 어려운 점도 많았을 것 같은데요, 혹시 어떤 부분에서 어려움을 겪으셨는지... 또한, 얼라이언스 피칭데이(.~)을 통해 기업 간 사업 아이디어 공유 및 협력방안 모색하여 현재 여개... "
218,"최근의 어려운 공급여건 속에서도, 최대한 빠른 시일 내에 반드시 실행할 수 있는 만호+α 공급계획을 수립, 추진하겠다”라고 밝혔다고 하네요. 앞으로의 회의를 많이하고 진행이 많이 될수록 주옥같은... "
219,결국 자신 안에 아이디어가 있다고 믿는 순간 해답을 구하기 쉽다. 한번에 풀기 어려운 거대한 문제를... 회의에 참가한 사람의 수가 상당히 많은 경우나 다른 사람의 아이디어에 쉽게 따라서 쓰는 구조를... 
220,"사무실 이전 업무가 신경 쓸 게 많고, 어려운 부분도 많은데요. 로앤컴퍼니에서는 몇 명의 담당자가... 아이디어 회의 중인 모습 - 로앤컴퍼니 제공 소파가 있는 회의실에는 떠오르는 생각을 자유롭게 적을 수... "
221,그래서 이번 후기에서는 만원대 합리적인 가격의 노트북 레노버 아이디어패드 L-IML YCKR의... 슬림 노트북 등에서는 보기 어려운 설계라고 할 수 있습니다. 레노버 L-IML YCKR 노트북의... 
222,"발전할 점, 보완점을 탐색하고 본격적인 제안서를 위한 아이디어를 자유롭게 공유했습니다. 바로 이 세션 의 내용을 기반으로 저희 팀은 몇 번의 회의를 거쳐 차 기획서를 작성할 수 있었는데요! 자세한... "
223,"또 어떤 반짝이는 아이디어로 수상하셨는지, 그 이야기 보러 가실까요? ▽ SW중심대학 공동 해커톤... 짧은 시간 안에 결과물을 도출해야 하는 비대면 해커톤에서 어려운 점이 많으셨을 듯합니다. 이러한... "
224,손두부 가게랑 같이 하는데 어려운 점이 많네요. 심사할 때 발표는 끝내주게 잘 했는데~. 서로 장사 끝나고 시쯤 모여 아이디어 회의도 하고 간판도 붙이고 본격적으로 활동을 해야 하는데 여름이고 장마고 해서... 
225,즉 국내 시장에서의 외환보유고의 문제로 인한 경제적 위기가 크게 찾아오긴 조금 어려운... 가장 중요한 것은 투자 아이디어를 얻는 것이라 생각한다. 지난 년 매크로에만 매달려 왔던 내 입장에서... 
226,그것을 본 친구들이 아이디어를 내 박's 베이커리를 살려내는 것이 멋졌다. 아이디어를 낸 것은... 국회의원 분의 가 찬성하면 법이 만들어진다. 법이 만들어지는 과정은 너무 어려운 것 같고 복잡한 것... 
227,"낯설고 어려운 단어들도 많이 접하게 되지요. 이럴 때 사전 경험을 주면 아이들은 무엇을, 얼만큼... 조사 학습지 : 모두 다 촬영 : 명 대본 : 타이핑 명, 아이디어 회의는 모두 다 개입하는 게 기본. ut 팀별로... "
228,"저희 디자이너님들은 각각의 아이디어 또 진중한 회의를 통해 적절한 아이디어를 추출하여 디자인을... 단순화 시켜서 상품성을 증대 시켜야하는 것이 가장 어려운 부분이 아닐까해요. 미적인 부분, 기능적... "
229,"어려운 상황에서도 꿋꿋하게 마음을 먹는다면, 위기를 지혜롭게 극복할 수 있을 거예요. 내일을 위해... 미팅이나 회의 때 당신의 의견을 주장해도 좋겠군요. 멋진 아이디어가 떠오르는 날이니까요. 바삐... "
230,앞서 말한 아이디어 회의 같은 일반적인 방법으로 완전히 차별화된 생각을 만들기 어려운 이유는 ‘인식’과 ‘처리’가 거의 동시에 일어나기 때문입니다. 즉 첫 번째 과정에서 만들어진 자기만의 창조적인... 
231,강태무역할을 하는데 어려운 점을 물어보시는 거라면 말투라고 할 수 있겠네요. 강태무의 말투는... A .서로이야기도 많이하고 아이디어도 주고받았어요. 서로 이해하기 위해서 노력했고 서로를 많이... 
232,어려운 점이 뭐니?” 이 질문에 아이들은 담아두었던 말을 폭포수처럼 꺼내 놓기 시작한다. 회의할 때... 그래서 매 달 욕설 왕을 뽑아 상장을 주자는 아이디어였다. 일주일 정도 학년은 누가 욕설 왕이 될... 
233,자문위원들의 아이디어를 모아 현실로 이루어낸 놀이터입니다. 저희가 의견을 낸 부분을 많이 흡수하고... 사업진행에 있어 어려운 점은 무엇인가요? 예산확보가 제일 힘든 일이었죠. 일반적으로는 공원 안에... 
234,"어떤 한 음식이 입소문을 타고 유명해지고, 아이디어 상품이 많은 사람들에게 사랑을 받는다면 그와... 접근하기 어려운 점이 있다. 나는 괜찮았지만 지난 노션관련 글 하단에 고객센터에 관한 질문을 하는... "
235,"주시고, 아이디어를 지원해 주신 꾼장님께도 감사드립니다♥) 열정이 가득 담긴 준희꾸니의 손... 온라인으로 행사를 진행해야 하다 보니 여러 가지 제약이 많아 어려운 점도 있었지만, 월 다시 바쁘게... "
236,때 어려운 부분 중 하나는 단어의 뉘앙스와 어감을 파악하는 것이라고 생각합니다... formal 한 성격이 있어요 근거에 기초한 내용을 말할 때 주로 쓰여요 아이디어가 떠오를 때도 쓸... 
237,"위례 내에서도 서울시 전략에 호응하는 아이디어 도출 공론화 필요 이슈임. - 도로교통 중요이슈는... 조정이 어려운 일이라, 서울시 차원의 조정 유도. - 서울시 동남권교통개선 전략은 위례신도시... "
238,책의 내용을 알지 못하는 단계에서 내용과 제목을 연결시키기 어려운 사람들을 위해 간략하게 책의 내용이 소개되었습니다. 핵심내용은 이미지를 활용하여 아이디어를 만들어내고 개발해 나가는... 
239,머리속 아이디어를 정리하는 것은 훈련이 되어 있지 않다면 꽤나 어려운 일입니다. 많은 분들이 원하는... 그 내용을 토대로 회의하여 모두가 만족할 영상을 제작하기도 했습니다. 영상 제작에서 스토리보드가... 
240,이는 대안 및 아이디어 제시로 필요한 문제상황에 적절한 대처를 했다는 뜻이기 때문입니다. 문제... 과정에서 어려운 점 및 이를 해결하기 위해서 했던 행동 [결과] 현재 목표 달성도 및 앞으로 전문가로... 
241,"배경 책 내가 읽는 건 아니고 아 읽는 건 맞는데 교재..^^ (이렇게 어려운 책 어케 읽어요) 이날은... 교지 아이디어 회의를 하는데, 선배 아이디어와 내 신념의 상충, 잘 설득을 하던지 했어야 하는데 말하다가... "
242,"여기서 회의를 진행해도 되는 것이냐고, 어려운 표정을 지시며 물으시길래, 저희가 특별히 마련한... 되겠다는 아이디어가 떠올랐습니다. 그만큼 하나하나 정성이 깃들어진 인테리어를 느낄 수 있었던 것... "
243,"명백한 정책욕(북한 비핵화, 일본과의 관계 회복)과 사소한 성과(스페인에서 열린 나토NATO 회의 참석)... 더 어려운 업무를수행하는 것은 고사하고 대중적인 정책을 자신의 아이디어로 제시하는 기본적인... "
244,기획을 할 때 아이디어를 얻는 방법? 해* 기존 게임들을 변형하여 참고하기도 하면 시간을 줄일 수... 새로운 것을 창조하고 만들어 내는 것은 어려운 일이라고 생각이 들면서 그런 일을 해내는 분이고 책을... 
245,"업무 분장을 위한 회의인지, 행사 기획을 위한 회의인지, 브레인스토밍처럼 아이디어 수집 회의인지... &quot;이래서 안되고, 저래서 안되고&quot; 혼자 판단해서 거부하는 것이 아닌, 어려운 점을 공유하고 긍정적으로... "
246,"그래서 항상 구하려는 것 네모 표시 하고, 풀이 전략을 세워보는데 모두를 끌어올리긴 좀 어려운 것... 전교어린이회의 후 학급회의를 통해 아이디어를 모으고 있다. 월에 뭔가 시작하기 전에 한 차례 더... "
247,목업이라던지 아이디어를 디자인화하는 능력을 많이 요구 받았던 것 같아요 PPT나 디자인툴을 잘만지신다면 정말 수월하게 가실 수 있어요 *회의* 이거 정말 중요해요 진짜 많이 팀원들과 부딪혀봐야 좋은... 
248,원래 아이디어 회의라는 것이 다 그런 것 아니겠습니까~ ㅎㅎㅎ 그렇게 답 없는 수다만 주고받던 중... 더불어 가장 어려운 작업은 바로 저 단순 형형색색의 원색 생산에 있었지요... 각각 지정 색에 맞게... 
249,"[책리뷰] 아이디어, 실행, 성과까지 일의 흥망성쇠를 좌우하는 '기획자의 일' 책 제목을 보고 확 끌린 책이다. 업무적으로 해야하는 기획, 중요하긴 한데 늘상 어려운 부분이다. 물론 업무에만 기획이 있는 건... "
250,"서울디자인재단은 한국디자인학회와 협력하여 휴먼시티 디자인의 가치를 담은 아이디어들을 발굴하는... 코로나로 어려운 상황임에도 불구하고, 프로젝트 진행 과정 공유를 위해 인터뷰에 응해주신... "
251,"삼돌텍 회의록 정식 회의가 아니더라도, 소소바바천천은 평소에 수시로 카카오톡으로 아이디어를 나눴는데요. 서로 공유한 자료와 의견이 방대해지니 검색도 불편해지고 한일할일 체크가 어려운 점이 있어... "
252,"경직된 소통으로 원활한 의견 교환이 어려운 수직적인 구조 대신에 수평적인 구조가 채택 받는 것도... 영상회의를 시작할 수도 있어 아이디어, 성과를 이끌어내는 것도 가능한데요. 하나의 프로젝트를 여럿이서... "
253,비대면 면접이라 더 어려운 줄 알았는데 리액션도 너무 잘해주셔서 제 찐 모습을 보여드릴 수... 함께하는 아이디어 회의가 기다려질 정도로 좋아요. 두 명씩 팀을 이루어서 콘텐츠를 제작하는 경우가 많은데... 
254,"중순경에는 다음 호를 위한 대대적인 아이디어 회의가 진행되지요. 지난 호에 대한 가차 없는 비판적 평가와 함께요. 지난 호에서 아쉬운 점은 무엇이었는지, 준비하면서 어려운 점은 무엇이었는지... "
255,일은 어려운 선택을 결정한 뒤 그것을 명확히 설명하는 것인데 납세자에게 막대한 비용을 전가하는... 자신의 아이디어로 제시하는 기본적인 정치적 수법조차 아직 배우지 못했다&quot; (펠로시 미 하원의장 방한과... 
256,정말 어려운 일이다. 그런 의미에서 조심스럽게  만원 가격대에 있는 투인원 노트북 중에서 감히 아이디어패드 Flex i()가 최고의 가성비를 가지고 있다고 말해본다. 레노버는 아이디어패드 Slim i와... 
257,"여기서 어려운점, 궁금한점, 요청사항, 개선점 등의 이야기가 오가며 현실적인 피드백도 전달된다.... 여러 아이디어를 내고 있다. 어떤 기업은 직급 없이 이름 뒤에 ‘님’ 자만 붙이고, 또 다른 기업은... "
258,"영상회의…새 아이디어 도출에 효과적, 매일경제, 김경일 아주대학교 교수, https:revis.gaWfXK... 확장해나가면 좋을 것 같습니다.  공감하는 점, 공감하기 어려운 점, 궁금한 점 등은 댓글 많이 남겨주세요."
259,"비대면 상황이 지속되면서 소통이 어려운 이유와 온라인 회의 도구에 대해 알려드리는 시간을... 조직 내 소통이 어려운 이유는, 업무 소통이라고 하면 일반적으로 '사람(정보) - 아이디어(솔루션) - 성과... "
260,"또한 앞에서 번 회의를 통해 도출한 내용을 정리하는 과정에서 아이디어의 내용을 파악하기가 힘든... 공모전 기간이 짧아 어려운 점이 있지만, 나름대로 의미가 있다고 보여져 이번 시범 케이스를... "
261,"그러나 회의는 진행하는 과정에 결정의 기준에 대한 아이디어 도출, 어떤 기준이 최선인가에 대한... &quot;참여자: &quot;저는 오히려 집안에 있는 다른 가족들로 인하여 업무에 집중하기 어려운 점이 있었습니다.... "
262,"코로나로 어려운 상황임에도 불구하고, 프로젝트 진행 과정 공유를 위해 인터뷰에 응해주신... 아이디어 회의, 브레인스토밍에는 어느 정도의 시간이 걸렸나요? A. &quot;저희가 우여곡절이 많았어요. 주어진... "
263,"위한 아이디어를 교환하여 비즈니스 모델을 발표하는 자리 입니다 이제 본격적으로 대회 시작에... 회의 진행은 잘 되어 가는지, 어려운 점은 없는지 등등. 팀원들끼리 비대면으로 처음 보는 팀들도 있어서... "
264,새로운 아이디어를 찾을 수 있습니다. 명확한 목표 설정과 실행 회의를 통해 직원들에게 명확한 목표를 설정해주고 실행이 잘 이루어질 수 있도록 팔로우업 합니다. 목표 실행을 위해 어려운 점은 없는지 어떤... 
265,"예를 들자면, 앉아서 아이디어 회의를 한다던가. 가장 좋은 방법은 의식 저편에서 계속 생각하면서, 뭔가 빠진 것들을 찾아보는 겁니다. 호기심에 따라서 어려운 문제들을 해결하되, 어깨너머로 지켜보는... "
266,"전체회의’(매월) 개최 예정 그간 주택공급 정책의 성과와 한계, 국민 기대에 부응하기 위한 새정부 주택공급의 지향점 등에 대한 치열한 논의. 특히, 그간 정부가 어려운 거시경제 여건에서도 집값 안정을... "
267,"짝짝짝~ 익명투표에 심리전을 펼치는 영보스기^^ 저는 모두의 아이디어가 좋았어서, ㅎㅎ 선정되지 못한 기획도 이후에 활용할 수 있는 기회가 오겠죠? 이렇게~ 두번째 회의를 성공적으로 마쳤습니다. 바로 내일... "
268,성민님은 아이디어가 많아서 기획할 때 정말 빛이 났었고 뿐만 아니라 기술 얘기도 많이 해주세요.... 남은 %가 가장 어려운 부분이라 이 고비만 잘 넘겨서 저희 ‘Alardin’ 앱을 빨리 보여드리고 싶어요! Q.... 
269,좋은 아이디어를 수렴하는 것을 자신의 역할로 설정하였다. 그러나 신하들은 회의시간에 간단한 업무... 신하들에게 임금 자신의 부족한 점 또는 임금이 처한 어려운 상황을 있는 그대로 드러내면서 소통을... 
270,학급 애칭은 학급 전체 회의에서 여러 후보를 받아 투표로 결정하는데 저는 항상 이 부분에서 아이들의 창의력에 깜짝 놀라곤 합니다. 재치 있으면서 반짝이는 다양한 아이디어를 내놓는 아이들을 보고 있으면... 
271,"명이나 되는 사람들이 한집에 살고 있으니 참 재밌기도 했고, 어려운 점도 많았다. 그래서 생각했던 것이 가족 워크숍. 회사에서도 팀의 사기를 증진시키기 위해, 친목을 도모하기 위해, 아이디어를 나누기... "
272,"무대에서는 몸과 행동으로 많이 웃기지만, 사실 아이디어가 풍부한 걸로 유명해요. A. 다른 개그맨들의... (웃음) 성공한 개그 한 번을 위해 밤새도록 매일 연습하고, 녹화가 끝난 날에도 회의했어요. 그 감을... "
273,"혼자 대회에 참여하게 되었는데, 팀으로 참여할 때보다 어려운 점은 없으셨나요? 아무래도 혼자서 대회... 대한 아이디어를 얻을 수 있었습니다. 이 교수님은 본선에서 프로젝트 개선을 하는데... "
274,"튀는 마케팅 아이디어 - 둘, 우리의 탐방지가 될 싱가포르와 홍콩 탐방계획서 꼼꼼하게 작성하기... 그리고 예비대학생대학생들에게 어려운 금융이라는 주제를 이해하기 쉽게 풀어주려는 취지로... "
275,"피알원의 아이디어 뱅크, 명의 기자단 분들을 지금 소개합니다! &lt;엄진홍 AE&gt; . 짧은 자기 소개 부탁... 가끔은 오늘의 퇴근도 예견하지 못하는 AE에게는 원고 마감일 지키는 것이 가장 어려운 순간이 아닐까... "
276,토평초 위기 대응 화상회의 개최 토평초등학교(교장 고순옥)는 최근 전교직원이 참석하는 비대면... 운영상의 어려운 점을 나누며 효과적인 교육과정 운영을 위한 아이디어를 함께 나누었다. 토평초... 
277,집중이란 그 밖의 다른 좋은 아이디어 들에 대해 '아니요'라고 말하는 것을 뜻합니다. 신중하게... 이 일은 그 것이 잘 되었을 때 스티브 잡스가 '혁신'이라고 칭할 만큼 어려운 일이기도 합니다. 질문 : 그동안... 
278,"그동안 출판계에서 담아내기 어려운 기발한 아이디어를 접목하고, 새로운 기획 출판을 위한 실험과... (해외출판동향, -) () .. 아마존 국내 진출에 따른 출판업계 영향과 대응 전망 (기획회의... "
279,"이보다 더욱 해로운 것은 환자의 행복을 방해하는 반응들이다. 예들 들어, 환자의 화가 수술 후 치료에 대한 부정적인 형태로 나타날 수도 있다. 그는 자신을 위해 행해지는 모든 일에 대해 도전하고 반항을 하며... "
280,"*불참으로 인한 환불이 어려운 점 미리 알려드립니다. 안녕하세요, 은지코입니다. 사고를 끊임없이... 저는 아이디어를 확장하고, 회의 내용을 정리하고, 계획을 세우고, 독서 노트를 만드는 등 모든... "
281,"회의를 통해서 홍보부로 우리가 차근차근 해나가는 업무들에 대해서 전달받았고, 아이디어를 구체화... 깨닫는 바가 컸던 자리였던것 같습니다. (체계를 세운다는 건 정말 어려운 일인것 같습니다. ㅜㅠㅠ)"
282,"Interview Startup 세기 대한민국의 아이디어 신문고, ‘드림엔터’를 만나다 A story y 김희원 월 ,  No... 세종대왕은 가난하고 삶이 어려워 글조차 깨우칠 여유가 없는 백성들을 위해서, 어려운 한자문을... "
283,어떻게 회의주의자로 자라는지에 대해서도 마찬가지로 이야기할 수 있을 듯하다. 어린 시절에 아이들은 지식광처럼 눈에 보이는 모든 것에 대해 질문하지만 회의적인 태도는 거의 보이지 않는다. 대다수의... 
284,느티소프트는 아이디어와 가공되지 않은 트레이딩 전략들을 알고리즘으로 제작하여 자사가 보유한... ◆암호화폐 시장은 변동성이 큰데 알고리즘을 제작 하면서 어려운 점은 없었나요? 각종 지표들과... 
285,"심플하면서도 어려운 주제였어요. 다급하게 아이디어 회의를 해서 예선에 접수했는데, 차에 붙었다는 문자를 받고 얼마나 신났던지! 마침 종강하고 방학이라 신나게 캠프에 참여하러 갈 수 있었어요.... "
286,이동이 어려운 점과 이동시간의 중요성 우리나라의 주차면적의 부족한 점 등을 이야기 수요 공급... 국민경제아이디어 공모전도 년월일부터 월일까지 진행되었는데 결혼과 보육 등 청년층의 어려움을... 
287,"제가 갖고 있는 귀여운 우븐코트 모양에서 아이디어를 얻어서 만들었는데 , 귀엽고 특이해요. 좋아하는... 정말 한국에서 흉내내기 어려운 컬러들만 추려서 컬러 설명 나중에 자세히 해드려볼께요. 브이넥은... "
288,"새로운 사업에 대한 아이디어를 제안하고 여기에 자발적으로 참여하기도 하고요. 봉사단체를... 과중된다는 점, 활동 및 지원에 대한 과도한 요구 등을 이야기했고요. 입주자(임차인) 대표회의는, 코로나로... "
289,(그것이 회의라면) 모두가 다양한 의견을 내도록 유도하는 것이 어려운 것 같다. 창의적인 아이디어가... 강의나 회의 때 아주 유용하게 사용할 수 있을 것 같아요. 그리고 포스트잇은 정말 마법의 도구라는 점!... 
290,"어떻게 처음 이런 아이디어를 내게 되셨나요? (이성재님) 원래 카페 개발을 담당하고 있었는데요. 전체 네이버 개설 카페 가운데 게임 카테고리 비율이 항상 가장 높은 것을 보면서, 팀 회의 때 글로벌... "
291,"가족회의 테이블에 물리적으로 앉게 하는 것은 쉬울 수 있지만, 꾸준히 가족회의를 하는 것은 어려운... 많은 아이디어와 조언을 주신 최미석 선생님, 이 책의 출간을 허락하신 도서출판 기역 이대건 대표님... "
292,"[동탄치과,동탄인 이야기] 월 일 회의(스타벅스 동탄 남광장 점) 안녕하세요! 사람을 사랑하는 동탄... 대한 아이디어 회의였습니다. 참 어려운 주제죠ㅠㅠ 이 날 회의는 시간이 넘도록 진행되었는데요... "
293,"보조작가는 아주 기본적으로는 대본의 오타 점검이나 내용에 대한 피드백, 아이디어 회의 등에... 보조작가가 파트타임이기 어려운 이유는 단지 창작이기 때문만은 아닙니다. 보조작가는 언제든 작가가... "
294,교육과정 정책 결정의 복잡성에 대한 몇 가지 아이디어는 Kirst와 Walker로부터 얻을 수 있다. 지역... 교사들이 교과서를 실천할 때 지역사회의 개선을 위하여 사회과목의 학습내용을 이용하는 프로젝트로... 
295,제기 환경부 블로그 기자단 기획회의는 앞으로 블로그 기자로서 취재할 기사에 대한 아이디어를... 수도권 지역의 대기오염이 심각해 대기오염을 개선하지 않고서는 삶의 질을 논하기 어려운 상황이기 때문에... 
296,화상회의는 구글미트 링크를 통해서 기존의 일정과 같은 방식으로 진행됐고요. 안전을 위해 불가피한 선택이었지만 정확한 의미전달이 어려운 단점도 있었어요. . . . 비대면은 처음이라 다들 조금... 
297,전문가 마저 이럴 정도면 일반인들은 사실 볼 만한 작품을 큐레이션 하는 게 여간 어려운 일이 아니다.... 봐서는 아이디어 회의를 통해 영화 더 프리빌리지 의 시나리오가 나온 게 아닐까 짐작만 해볼 뿐이다.... 
298,"&quot;야 이거 누구 아이디어야?&quot; &quot;저희 모둠회의에서 다 같이 떠올렸어요,&quot; &quot;이 안에는 뭘 숨겨놨어?&quot; &quot;그건... 소비자를 만족시키는 것은 참 어려운 일이다. 사진으로 남기지 못 했지만 농촌, 산지촌, 어촌, 도시별로... "
